image_path,xmin,ymin,xmax,ymax,label
Orthophoto_University_Example.tif,3179,1080,3203,1105,Tree
Orthophoto_University_Example.tif,1218,843,1238,862,Tree
Orthophoto_University_Example.tif,1254,707,1276,719,Tree
Orthophoto_University_Example.tif,1376,2004,1392,2005,Tree
Orthophoto_University_Example.tif,1388,699,1401,713,Tree
Orthophoto_University_Example.tif,1202,1812,1218,1827,Tree
Orthophoto_University_Example.tif,1650,746,1670,747,Tree
Orthophoto_University_Example.tif,770,795,783,808,Tree
Orthophoto_University_Example.tif,3408,838,3427,858,Tree
Orthophoto_University_Example.tif,2851,1394,2864,1395,Tree
Orthophoto_University_Example.tif,446,151,474,179,Tree
Orthophoto_University_Example.tif,1128,1705,1141,1720,Tree
Orthophoto_University_Example.tif,3114,2843,3132,2861,Tree
Orthophoto_University_Example.tif,2910,3540,2926,3556,Tree
Orthophoto_University_Example.tif,753,1937,769,1954,Tree
Orthophoto_University_Example.tif,534,3610,550,3626,Tree
Orthophoto_University_Example.tif,327,3973,340,3989,Tree
Orthophoto_University_Example.tif,1487,240,1509,258,Tree
Orthophoto_University_Example.tif,1050,1633,1065,1634,Tree
Orthophoto_University_Example.tif,1420,1967,1432,1980,Tree
Orthophoto_University_Example.tif,2863,3826,2878,3842,Tree
Orthophoto_University_Example.tif,1777,3856,1795,3875,Tree
Orthophoto_University_Example.tif,1574,386,1586,400,Tree
Orthophoto_University_Example.tif,1015,1432,1030,1433,Tree
Orthophoto_University_Example.tif,1134,1050,1147,1064,Tree
Orthophoto_University_Example.tif,3792,2282,3807,2298,Tree
Orthophoto_University_Example.tif,562,1280,576,1293,Tree
Orthophoto_University_Example.tif,3107,4044,3108,4063,Tree
Orthophoto_University_Example.tif,3826,2300,3844,2320,Tree
Orthophoto_University_Example.tif,2568,1487,2585,1503,Tree
Orthophoto_University_Example.tif,1989,377,2000,378,Tree
Orthophoto_University_Example.tif,1461,4076,1478,4090,Tree
Orthophoto_University_Example.tif,417,160,436,180,Tree
Orthophoto_University_Example.tif,626,1946,640,1960,Tree
Orthophoto_University_Example.tif,2568,3653,2590,3677,Tree
Orthophoto_University_Example.tif,445,3341,462,3358,Tree
Orthophoto_University_Example.tif,707,1339,719,1360,Tree
Orthophoto_University_Example.tif,2957,3561,2974,3578,Tree
Orthophoto_University_Example.tif,1137,801,1153,819,Tree
Orthophoto_University_Example.tif,3731,2124,3745,2139,Tree
Orthophoto_University_Example.tif,2804,3448,2823,3466,Tree
Orthophoto_University_Example.tif,699,922,712,936,Tree
Orthophoto_University_Example.tif,1886,980,1901,981,Tree
Orthophoto_University_Example.tif,594,2509,610,2526,Tree
Orthophoto_University_Example.tif,3840,3725,3858,3744,Tree
Orthophoto_University_Example.tif,1270,3207,1286,3222,Tree
Orthophoto_University_Example.tif,396,2852,406,2865,Tree
Orthophoto_University_Example.tif,3080,1159,3094,1173,Tree
Orthophoto_University_Example.tif,1349,4033,1365,4050,Tree
Orthophoto_University_Example.tif,105,258,124,280,Tree
Orthophoto_University_Example.tif,1148,2129,1161,2143,Tree
Orthophoto_University_Example.tif,1703,3545,1721,3568,Tree
Orthophoto_University_Example.tif,3373,829,3389,845,Tree
Orthophoto_University_Example.tif,159,667,179,688,Tree
Orthophoto_University_Example.tif,264,1060,277,1073,Tree
Orthophoto_University_Example.tif,1369,2397,1385,2398,Tree
Orthophoto_University_Example.tif,634,731,647,745,Tree
Orthophoto_University_Example.tif,1554,3765,1576,3789,Tree
Orthophoto_University_Example.tif,2981,3922,2998,3939,Tree
Orthophoto_University_Example.tif,500,515,519,536,Tree
Orthophoto_University_Example.tif,1010,2095,1024,2109,Tree
Orthophoto_University_Example.tif,1481,3741,1497,3758,Tree
Orthophoto_University_Example.tif,2799,1447,2812,1460,Tree
Orthophoto_University_Example.tif,2825,3824,2843,3842,Tree
Orthophoto_University_Example.tif,1568,491,1581,492,Tree
Orthophoto_University_Example.tif,3416,95,3434,114,Tree
Orthophoto_University_Example.tif,731,693,750,712,Tree
Orthophoto_University_Example.tif,691,1086,704,1101,Tree
Orthophoto_University_Example.tif,1724,784,1742,803,Tree
Orthophoto_University_Example.tif,3876,14,3893,35,Tree
Orthophoto_University_Example.tif,3834,2327,3857,2346,Tree
Orthophoto_University_Example.tif,2646,845,2662,861,Tree
Orthophoto_University_Example.tif,2649,2061,2667,2079,Tree
Orthophoto_University_Example.tif,2848,3455,2866,3474,Tree
Orthophoto_University_Example.tif,2156,4056,2174,4073,Tree
Orthophoto_University_Example.tif,53,2081,68,2097,Tree
Orthophoto_University_Example.tif,2438,1553,2453,1568,Tree
Orthophoto_University_Example.tif,3451,1130,3452,1152,Tree
Orthophoto_University_Example.tif,1295,643,1316,664,Tree
Orthophoto_University_Example.tif,228,2808,247,2827,Tree
Orthophoto_University_Example.tif,238,165,261,189,Tree
Orthophoto_University_Example.tif,1097,3553,1114,3570,Tree
Orthophoto_University_Example.tif,456,3348,457,3368,Tree
Orthophoto_University_Example.tif,2744,3574,2762,3597,Tree
Orthophoto_University_Example.tif,2314,1315,2328,1328,Tree
Orthophoto_University_Example.tif,616,1086,617,1101,Tree
Orthophoto_University_Example.tif,1505,628,1520,629,Tree
Orthophoto_University_Example.tif,3633,12,3658,39,Tree
Orthophoto_University_Example.tif,2289,1511,2306,1531,Tree
Orthophoto_University_Example.tif,3081,1269,3082,1283,Tree
Orthophoto_University_Example.tif,1017,3520,1040,3532,Tree
Orthophoto_University_Example.tif,3633,2264,3648,2282,Tree
Orthophoto_University_Example.tif,1083,2947,1105,2959,Tree
Orthophoto_University_Example.tif,654,2951,667,2965,Tree
Orthophoto_University_Example.tif,835,410,856,431,Tree
Orthophoto_University_Example.tif,3169,3921,3192,3944,Tree
Orthophoto_University_Example.tif,1042,387,1058,388,Tree
Orthophoto_University_Example.tif,99,659,119,680,Tree
Orthophoto_University_Example.tif,207,208,228,226,Tree
Orthophoto_University_Example.tif,876,1430,889,1444,Tree
Orthophoto_University_Example.tif,960,2240,970,2260,Tree
Orthophoto_University_Example.tif,655,723,670,724,Tree
Orthophoto_University_Example.tif,320,638,332,659,Tree
Orthophoto_University_Example.tif,986,3738,1000,3751,Tree
Orthophoto_University_Example.tif,148,640,167,653,Tree
Orthophoto_University_Example.tif,1182,3880,1195,3881,Tree
Orthophoto_University_Example.tif,1539,2776,1562,2777,Tree
Orthophoto_University_Example.tif,580,251,600,271,Tree
Orthophoto_University_Example.tif,538,2409,555,2426,Tree
Orthophoto_University_Example.tif,3082,262,3097,276,Tree
Orthophoto_University_Example.tif,1930,1013,1944,1029,Tree
Orthophoto_University_Example.tif,3439,783,3451,796,Tree
Orthophoto_University_Example.tif,1089,1824,1106,1841,Tree
Orthophoto_University_Example.tif,520,3476,539,3496,Tree
Orthophoto_University_Example.tif,2560,1966,2571,1986,Tree
Orthophoto_University_Example.tif,1691,772,1705,785,Tree
Orthophoto_University_Example.tif,2673,3730,2689,3746,Tree
Orthophoto_University_Example.tif,3815,2919,3834,2938,Tree
Orthophoto_University_Example.tif,2342,1398,2363,1419,Tree
Orthophoto_University_Example.tif,903,1310,915,1323,Tree
Orthophoto_University_Example.tif,320,584,339,585,Tree
Orthophoto_University_Example.tif,582,2547,604,2563,Tree
Orthophoto_University_Example.tif,193,2488,208,2506,Tree
Orthophoto_University_Example.tif,1347,3418,1362,3432,Tree
Orthophoto_University_Example.tif,1055,1589,1069,1605,Tree
Orthophoto_University_Example.tif,2230,1458,2244,1472,Tree
Orthophoto_University_Example.tif,427,62,448,84,Tree
Orthophoto_University_Example.tif,2607,2536,2620,2548,Tree
Orthophoto_University_Example.tif,890,1374,904,1389,Tree
Orthophoto_University_Example.tif,3768,912,3787,931,Tree
Orthophoto_University_Example.tif,1238,829,1252,846,Tree
Orthophoto_University_Example.tif,500,3634,520,3656,Tree
Orthophoto_University_Example.tif,452,2596,472,2615,Tree
Orthophoto_University_Example.tif,2747,100,2761,115,Tree
Orthophoto_University_Example.tif,2732,3046,2733,3060,Tree
Orthophoto_University_Example.tif,961,534,976,550,Tree
Orthophoto_University_Example.tif,1107,1170,1121,1184,Tree
Orthophoto_University_Example.tif,3795,22,3817,47,Tree
Orthophoto_University_Example.tif,2498,1722,2514,1738,Tree
Orthophoto_University_Example.tif,1291,3979,1312,4000,Tree
Orthophoto_University_Example.tif,2397,1413,2414,1431,Tree
Orthophoto_University_Example.tif,3853,2731,3866,2745,Tree
Orthophoto_University_Example.tif,1343,4062,1358,4077,Tree
Orthophoto_University_Example.tif,691,1263,706,1277,Tree
Orthophoto_University_Example.tif,2481,2560,2498,2571,Tree
Orthophoto_University_Example.tif,1106,1774,1120,1789,Tree
Orthophoto_University_Example.tif,1844,3831,1855,3844,Tree
Orthophoto_University_Example.tif,1400,2316,1412,2329,Tree
Orthophoto_University_Example.tif,904,1600,924,1612,Tree
Orthophoto_University_Example.tif,62,388,83,400,Tree
Orthophoto_University_Example.tif,2455,2163,2476,2184,Tree
Orthophoto_University_Example.tif,2759,1207,2773,1221,Tree
Orthophoto_University_Example.tif,2424,1162,2437,1176,Tree
Orthophoto_University_Example.tif,999,3055,1021,3072,Tree
Orthophoto_University_Example.tif,2052,3248,2069,3266,Tree
Orthophoto_University_Example.tif,61,3521,62,3522,Tree
Orthophoto_University_Example.tif,428,3995,448,4014,Tree
Orthophoto_University_Example.tif,1234,1193,1250,1207,Tree
Orthophoto_University_Example.tif,3139,2014,3161,2034,Tree
Orthophoto_University_Example.tif,1932,419,1945,432,Tree
Orthophoto_University_Example.tif,1810,2174,1822,2188,Tree
Orthophoto_University_Example.tif,3200,125,3211,142,Tree
Orthophoto_University_Example.tif,946,1738,961,1754,Tree
Orthophoto_University_Example.tif,257,205,274,220,Tree
Orthophoto_University_Example.tif,490,150,491,171,Tree
Orthophoto_University_Example.tif,2666,3811,2681,3825,Tree
Orthophoto_University_Example.tif,2684,3149,2709,3170,Tree
Orthophoto_University_Example.tif,3766,896,3782,897,Tree
Orthophoto_University_Example.tif,120,667,140,687,Tree
Orthophoto_University_Example.tif,184,667,204,688,Tree
Orthophoto_University_Example.tif,672,3162,686,3163,Tree
Orthophoto_University_Example.tif,154,409,178,434,Tree
Orthophoto_University_Example.tif,695,732,715,750,Tree
Orthophoto_University_Example.tif,1245,1752,1263,1771,Tree
Orthophoto_University_Example.tif,1587,4079,1607,4091,Tree
Orthophoto_University_Example.tif,507,129,521,130,Tree
Orthophoto_University_Example.tif,535,3566,549,3580,Tree
Orthophoto_University_Example.tif,3720,191,3732,204,Tree
Orthophoto_University_Example.tif,29,3485,45,3501,Tree
Orthophoto_University_Example.tif,1265,3323,1284,3343,Tree
Orthophoto_University_Example.tif,3614,212,3630,231,Tree
Orthophoto_University_Example.tif,2723,3843,2736,3856,Tree
Orthophoto_University_Example.tif,1308,700,1328,718,Tree
Orthophoto_University_Example.tif,1003,2240,1022,2252,Tree
Orthophoto_University_Example.tif,2982,1499,2995,1513,Tree
Orthophoto_University_Example.tif,3357,2665,3374,2681,Tree
Orthophoto_University_Example.tif,3295,1523,3307,1537,Tree
Orthophoto_University_Example.tif,1944,4048,1963,4067,Tree
Orthophoto_University_Example.tif,772,560,790,578,Tree
Orthophoto_University_Example.tif,2394,724,2409,741,Tree
Orthophoto_University_Example.tif,387,1056,401,1070,Tree
Orthophoto_University_Example.tif,732,776,733,795,Tree
Orthophoto_University_Example.tif,3598,386,3614,400,Tree
Orthophoto_University_Example.tif,520,2929,534,2946,Tree
Orthophoto_University_Example.tif,2923,3235,2936,3249,Tree
Orthophoto_University_Example.tif,1183,1188,1196,1201,Tree
Orthophoto_University_Example.tif,5,598,29,620,Tree
Orthophoto_University_Example.tif,928,2707,929,2720,Tree
Orthophoto_University_Example.tif,357,353,373,370,Tree
Orthophoto_University_Example.tif,613,34,633,56,Tree
Orthophoto_University_Example.tif,2590,3670,2611,3689,Tree
Orthophoto_University_Example.tif,3571,54,3590,77,Tree
Orthophoto_University_Example.tif,1068,3476,1088,3495,Tree
Orthophoto_University_Example.tif,512,528,532,548,Tree
Orthophoto_University_Example.tif,1945,950,1962,965,Tree
Orthophoto_University_Example.tif,1270,1127,1284,1139,Tree
Orthophoto_University_Example.tif,3825,5,3850,31,Tree
Orthophoto_University_Example.tif,1376,3082,1389,3097,Tree
Orthophoto_University_Example.tif,1814,500,1830,517,Tree
Orthophoto_University_Example.tif,2855,3899,2875,3917,Tree
Orthophoto_University_Example.tif,2559,3793,2572,3794,Tree
Orthophoto_University_Example.tif,1877,1637,1889,1651,Tree
Orthophoto_University_Example.tif,675,1910,676,1924,Tree
Orthophoto_University_Example.tif,1376,793,1398,817,Tree
Orthophoto_University_Example.tif,238,536,261,561,Tree
Orthophoto_University_Example.tif,3024,3604,3042,3624,Tree
Orthophoto_University_Example.tif,2990,1533,3006,1552,Tree
Orthophoto_University_Example.tif,274,136,295,157,Tree
Orthophoto_University_Example.tif,651,1268,665,1281,Tree
Orthophoto_University_Example.tif,2690,3826,2705,3841,Tree
Orthophoto_University_Example.tif,1253,327,1269,341,Tree
Orthophoto_University_Example.tif,1202,1740,1218,1741,Tree
Orthophoto_University_Example.tif,475,3768,505,3769,Tree
Orthophoto_University_Example.tif,565,262,581,278,Tree
Orthophoto_University_Example.tif,1006,3626,1019,3641,Tree
Orthophoto_University_Example.tif,768,3232,781,3245,Tree
Orthophoto_University_Example.tif,3024,4048,3037,4049,Tree
Orthophoto_University_Example.tif,398,773,413,788,Tree
Orthophoto_University_Example.tif,239,2172,253,2184,Tree
Orthophoto_University_Example.tif,1978,3164,1993,3165,Tree
Orthophoto_University_Example.tif,624,2880,643,2891,Tree
Orthophoto_University_Example.tif,868,2056,886,2057,Tree
Orthophoto_University_Example.tif,1601,4074,1616,4090,Tree
Orthophoto_University_Example.tif,299,602,321,603,Tree
Orthophoto_University_Example.tif,131,291,151,311,Tree
Orthophoto_University_Example.tif,2070,1,2086,18,Tree
Orthophoto_University_Example.tif,3888,125,3906,143,Tree
Orthophoto_University_Example.tif,2731,0,2751,19,Tree
Orthophoto_University_Example.tif,3133,1003,3151,1004,Tree
Orthophoto_University_Example.tif,1631,2352,1646,2371,Tree
Orthophoto_University_Example.tif,1351,3748,1364,3761,Tree
Orthophoto_University_Example.tif,1108,891,1127,911,Tree
Orthophoto_University_Example.tif,516,3750,517,3774,Tree
Orthophoto_University_Example.tif,2418,52,2435,53,Tree
Orthophoto_University_Example.tif,438,224,462,249,Tree
Orthophoto_University_Example.tif,2098,938,2113,952,Tree
Orthophoto_University_Example.tif,326,130,348,152,Tree
Orthophoto_University_Example.tif,704,828,716,841,Tree
Orthophoto_University_Example.tif,523,2560,524,2571,Tree
Orthophoto_University_Example.tif,726,866,740,880,Tree
Orthophoto_University_Example.tif,205,93,230,118,Tree
Orthophoto_University_Example.tif,2659,2946,2671,2961,Tree
Orthophoto_University_Example.tif,2880,3443,2892,3457,Tree
Orthophoto_University_Example.tif,792,512,811,529,Tree
Orthophoto_University_Example.tif,1640,1600,1659,1611,Tree
Orthophoto_University_Example.tif,2880,3536,2892,3537,Tree
Orthophoto_University_Example.tif,2834,1143,2847,1157,Tree
Orthophoto_University_Example.tif,1130,1732,1143,1733,Tree
Orthophoto_University_Example.tif,3508,1243,3520,1264,Tree
Orthophoto_University_Example.tif,2819,1890,2838,1891,Tree
Orthophoto_University_Example.tif,3727,587,3749,609,Tree
Orthophoto_University_Example.tif,1927,970,1946,991,Tree
Orthophoto_University_Example.tif,3551,944,3578,965,Tree
Orthophoto_University_Example.tif,3588,3679,3600,3698,Tree
Orthophoto_University_Example.tif,2289,2673,2306,2691,Tree
Orthophoto_University_Example.tif,1227,2104,1246,2123,Tree
Orthophoto_University_Example.tif,1280,1979,1292,1999,Tree
Orthophoto_University_Example.tif,1164,2984,1182,3002,Tree
Orthophoto_University_Example.tif,1931,1339,1952,1357,Tree
Orthophoto_University_Example.tif,1180,824,1205,847,Tree
Orthophoto_University_Example.tif,825,1674,840,1689,Tree
Orthophoto_University_Example.tif,675,978,676,992,Tree
Orthophoto_University_Example.tif,813,3018,829,3034,Tree
Orthophoto_University_Example.tif,2771,3355,2791,3374,Tree
Orthophoto_University_Example.tif,1007,412,1019,425,Tree
Orthophoto_University_Example.tif,2570,3883,2571,3902,Tree
Orthophoto_University_Example.tif,654,681,670,697,Tree
Orthophoto_University_Example.tif,990,3052,1006,3070,Tree
Orthophoto_University_Example.tif,2416,1393,2434,1411,Tree
Orthophoto_University_Example.tif,2124,3779,2137,3792,Tree
Orthophoto_University_Example.tif,495,3447,515,3468,Tree
Orthophoto_University_Example.tif,631,2977,642,2978,Tree
Orthophoto_University_Example.tif,2364,2148,2381,2164,Tree
Orthophoto_University_Example.tif,855,3383,869,3397,Tree
Orthophoto_University_Example.tif,2307,2687,2319,2708,Tree
Orthophoto_University_Example.tif,44,3521,61,3538,Tree
Orthophoto_University_Example.tif,2251,18,2264,32,Tree
Orthophoto_University_Example.tif,3122,89,3135,90,Tree
Orthophoto_University_Example.tif,3431,2924,3452,2942,Tree
Orthophoto_University_Example.tif,3165,128,3180,146,Tree
Orthophoto_University_Example.tif,1250,1942,1265,1958,Tree
Orthophoto_University_Example.tif,1162,3578,1176,3593,Tree
Orthophoto_University_Example.tif,165,1140,178,1156,Tree
Orthophoto_University_Example.tif,1297,4062,1312,4077,Tree
Orthophoto_University_Example.tif,898,1553,913,1569,Tree
Orthophoto_University_Example.tif,157,3194,182,3217,Tree
Orthophoto_University_Example.tif,1396,1092,1415,1111,Tree
Orthophoto_University_Example.tif,1532,3105,1558,3128,Tree
Orthophoto_University_Example.tif,267,831,288,847,Tree
Orthophoto_University_Example.tif,3877,931,3896,952,Tree
Orthophoto_University_Example.tif,10,426,27,449,Tree
Orthophoto_University_Example.tif,2448,2231,2462,2243,Tree
Orthophoto_University_Example.tif,3133,3612,3150,3629,Tree
Orthophoto_University_Example.tif,3662,1467,3677,1489,Tree
Orthophoto_University_Example.tif,320,47,332,68,Tree
Orthophoto_University_Example.tif,1281,1534,1297,1549,Tree
Orthophoto_University_Example.tif,3134,706,3148,720,Tree
Orthophoto_University_Example.tif,810,2902,811,2915,Tree
Orthophoto_University_Example.tif,3090,1453,3106,1469,Tree
Orthophoto_University_Example.tif,2081,2419,2094,2432,Tree
Orthophoto_University_Example.tif,93,433,110,449,Tree
Orthophoto_University_Example.tif,332,719,350,740,Tree
Orthophoto_University_Example.tif,1898,3965,1914,3980,Tree
Orthophoto_University_Example.tif,1319,3707,1333,3720,Tree
Orthophoto_University_Example.tif,1735,4059,1748,4072,Tree
Orthophoto_University_Example.tif,2693,2621,2709,2637,Tree
Orthophoto_University_Example.tif,1318,1506,1334,1521,Tree
Orthophoto_University_Example.tif,491,3723,512,3744,Tree
Orthophoto_University_Example.tif,1829,469,1844,486,Tree
Orthophoto_University_Example.tif,1102,789,1118,806,Tree
Orthophoto_University_Example.tif,1775,3400,1788,3401,Tree
Orthophoto_University_Example.tif,3849,5,3874,6,Tree
Orthophoto_University_Example.tif,2481,3462,2498,3478,Tree
Orthophoto_University_Example.tif,2875,1183,2889,1196,Tree
Orthophoto_University_Example.tif,488,71,489,99,Tree
Orthophoto_University_Example.tif,1591,383,1604,397,Tree
Orthophoto_University_Example.tif,3752,2373,3766,2394,Tree
Orthophoto_University_Example.tif,617,578,632,593,Tree
Orthophoto_University_Example.tif,2513,1473,2530,1490,Tree
Orthophoto_University_Example.tif,2240,1231,2250,1251,Tree
Orthophoto_University_Example.tif,2578,1716,2594,1717,Tree
Orthophoto_University_Example.tif,863,1007,875,1021,Tree
Orthophoto_University_Example.tif,1412,2476,1431,2495,Tree
Orthophoto_University_Example.tif,522,137,536,138,Tree
Orthophoto_University_Example.tif,2795,2967,2809,2982,Tree
Orthophoto_University_Example.tif,509,2424,525,2443,Tree
Orthophoto_University_Example.tif,2821,1387,2834,1400,Tree
Orthophoto_University_Example.tif,2451,1306,2464,1320,Tree
Orthophoto_University_Example.tif,2472,2169,2491,2186,Tree
Orthophoto_University_Example.tif,356,805,372,821,Tree
Orthophoto_University_Example.tif,3026,69,3041,85,Tree
Orthophoto_University_Example.tif,1583,2905,1603,2926,Tree
Orthophoto_University_Example.tif,1645,836,1663,855,Tree
Orthophoto_University_Example.tif,3881,36,3901,56,Tree
Orthophoto_University_Example.tif,3765,1600,3783,1610,Tree
Orthophoto_University_Example.tif,2103,1410,2119,1427,Tree
Orthophoto_University_Example.tif,458,2574,474,2589,Tree
Orthophoto_University_Example.tif,636,219,648,232,Tree
Orthophoto_University_Example.tif,173,104,198,105,Tree
Orthophoto_University_Example.tif,1115,1326,1129,1341,Tree
Orthophoto_University_Example.tif,2703,3259,2718,3260,Tree
Orthophoto_University_Example.tif,685,640,703,651,Tree
Orthophoto_University_Example.tif,3188,3512,3189,3513,Tree
Orthophoto_University_Example.tif,1335,2406,1349,2421,Tree
Orthophoto_University_Example.tif,861,640,878,651,Tree
Orthophoto_University_Example.tif,1092,899,1113,918,Tree
Orthophoto_University_Example.tif,3438,736,3454,753,Tree
Orthophoto_University_Example.tif,727,2394,741,2409,Tree
Orthophoto_University_Example.tif,551,982,563,995,Tree
Orthophoto_University_Example.tif,318,3141,334,3142,Tree
Orthophoto_University_Example.tif,82,264,96,279,Tree
Orthophoto_University_Example.tif,2591,3954,2605,3968,Tree
Orthophoto_University_Example.tif,1920,1480,1932,1497,Tree
Orthophoto_University_Example.tif,1063,1633,1077,1648,Tree
Orthophoto_University_Example.tif,1333,586,1347,602,Tree
Orthophoto_University_Example.tif,1312,194,1325,208,Tree
Orthophoto_University_Example.tif,2557,3912,2575,3930,Tree
Orthophoto_University_Example.tif,3532,64,3533,89,Tree
Orthophoto_University_Example.tif,2947,96,2959,117,Tree
Orthophoto_University_Example.tif,1486,418,1504,440,Tree
Orthophoto_University_Example.tif,3848,597,3865,613,Tree
Orthophoto_University_Example.tif,3768,960,3787,970,Tree
Orthophoto_University_Example.tif,1443,3308,1457,3321,Tree
Orthophoto_University_Example.tif,3688,1460,3704,1479,Tree
Orthophoto_University_Example.tif,1140,1607,1153,1621,Tree
Orthophoto_University_Example.tif,1001,2770,1002,2789,Tree
Orthophoto_University_Example.tif,3685,1329,3701,1346,Tree
Orthophoto_University_Example.tif,2537,1814,2538,1827,Tree
Orthophoto_University_Example.tif,791,2699,804,2712,Tree
Orthophoto_University_Example.tif,1250,942,1264,957,Tree
Orthophoto_University_Example.tif,445,557,469,581,Tree
Orthophoto_University_Example.tif,282,2650,294,2662,Tree
Orthophoto_University_Example.tif,2171,3215,2183,3228,Tree
Orthophoto_University_Example.tif,1128,2659,1148,2677,Tree
Orthophoto_University_Example.tif,2413,1409,2430,1426,Tree
Orthophoto_University_Example.tif,618,362,640,384,Tree
Orthophoto_University_Example.tif,2827,159,2828,173,Tree
Orthophoto_University_Example.tif,844,960,865,972,Tree
Orthophoto_University_Example.tif,473,3746,497,3769,Tree
Orthophoto_University_Example.tif,770,3494,784,3508,Tree
Orthophoto_University_Example.tif,1692,1600,1693,1610,Tree
Orthophoto_University_Example.tif,1102,1786,1117,1800,Tree
Orthophoto_University_Example.tif,504,387,523,399,Tree
Orthophoto_University_Example.tif,1142,2146,1156,2161,Tree
Orthophoto_University_Example.tif,1737,769,1753,786,Tree
Orthophoto_University_Example.tif,1694,669,1708,670,Tree
Orthophoto_University_Example.tif,596,611,615,632,Tree
Orthophoto_University_Example.tif,3884,2903,3897,2917,Tree
Orthophoto_University_Example.tif,266,116,282,133,Tree
Orthophoto_University_Example.tif,508,2755,527,2756,Tree
Orthophoto_University_Example.tif,2613,2273,2614,2291,Tree
Orthophoto_University_Example.tif,49,538,65,555,Tree
Orthophoto_University_Example.tif,499,3472,519,3491,Tree
Orthophoto_University_Example.tif,3226,1089,3240,1106,Tree
Orthophoto_University_Example.tif,2330,2750,2331,2763,Tree
Orthophoto_University_Example.tif,1477,337,1493,352,Tree
Orthophoto_University_Example.tif,1167,2240,1187,2251,Tree
Orthophoto_University_Example.tif,3542,1054,3557,1071,Tree
Orthophoto_University_Example.tif,3819,94,3840,116,Tree
Orthophoto_University_Example.tif,1214,1579,1231,1598,Tree
Orthophoto_University_Example.tif,1956,3208,1969,3221,Tree
Orthophoto_University_Example.tif,1471,3010,1484,3025,Tree
Orthophoto_University_Example.tif,527,1898,541,1912,Tree
Orthophoto_University_Example.tif,3707,2948,3708,2959,Tree
Orthophoto_University_Example.tif,2931,3587,2951,3600,Tree
Orthophoto_University_Example.tif,960,2490,961,2504,Tree
Orthophoto_University_Example.tif,770,815,771,828,Tree
Orthophoto_University_Example.tif,973,2248,997,2249,Tree
Orthophoto_University_Example.tif,2958,1867,2971,1868,Tree
Orthophoto_University_Example.tif,474,500,489,501,Tree
Orthophoto_University_Example.tif,3873,1504,3890,1505,Tree
Orthophoto_University_Example.tif,1677,800,1696,820,Tree
Orthophoto_University_Example.tif,1600,3149,1612,3166,Tree
Orthophoto_University_Example.tif,379,2664,397,2665,Tree
Orthophoto_University_Example.tif,99,3792,111,3805,Tree
Orthophoto_University_Example.tif,1330,2000,1346,2016,Tree
Orthophoto_University_Example.tif,2891,3446,2905,3458,Tree
Orthophoto_University_Example.tif,76,3526,95,3547,Tree
Orthophoto_University_Example.tif,3293,3736,3310,3754,Tree
Orthophoto_University_Example.tif,369,425,393,449,Tree
Orthophoto_University_Example.tif,1247,55,1261,68,Tree
Orthophoto_University_Example.tif,1071,2445,1085,2459,Tree
Orthophoto_University_Example.tif,895,2491,907,2492,Tree
Orthophoto_University_Example.tif,1486,716,1499,729,Tree
Orthophoto_University_Example.tif,1452,3776,1465,3789,Tree
Orthophoto_University_Example.tif,2516,1927,2535,1943,Tree
Orthophoto_University_Example.tif,3712,2323,3732,2340,Tree
Orthophoto_University_Example.tif,640,689,651,707,Tree
Orthophoto_University_Example.tif,2987,2011,3001,2024,Tree
Orthophoto_University_Example.tif,1108,163,1120,177,Tree
Orthophoto_University_Example.tif,2434,3578,2448,3600,Tree
Orthophoto_University_Example.tif,89,3177,105,3194,Tree
Orthophoto_University_Example.tif,200,523,220,542,Tree
Orthophoto_University_Example.tif,1419,1942,1430,1956,Tree
Orthophoto_University_Example.tif,455,3143,467,3156,Tree
Orthophoto_University_Example.tif,107,729,131,750,Tree
Orthophoto_University_Example.tif,2758,2997,2773,3012,Tree
Orthophoto_University_Example.tif,807,2614,820,2628,Tree
Orthophoto_University_Example.tif,885,2084,909,2109,Tree
Orthophoto_University_Example.tif,561,666,577,682,Tree
Orthophoto_University_Example.tif,3177,2105,3194,2130,Tree
Orthophoto_University_Example.tif,176,651,195,671,Tree
Orthophoto_University_Example.tif,1920,1119,1931,1138,Tree
Orthophoto_University_Example.tif,1145,2528,1163,2545,Tree
Orthophoto_University_Example.tif,723,394,745,415,Tree
Orthophoto_University_Example.tif,498,548,499,567,Tree
Orthophoto_University_Example.tif,273,206,274,222,Tree
Orthophoto_University_Example.tif,367,331,387,351,Tree
Orthophoto_University_Example.tif,1286,907,1299,921,Tree
Orthophoto_University_Example.tif,556,686,575,707,Tree
Orthophoto_University_Example.tif,2597,2284,2614,2299,Tree
Orthophoto_University_Example.tif,3587,3805,3599,3825,Tree
Orthophoto_University_Example.tif,1283,3154,1284,3171,Tree
Orthophoto_University_Example.tif,2234,232,2248,233,Tree
Orthophoto_University_Example.tif,1292,1128,1305,1139,Tree
Orthophoto_University_Example.tif,1650,640,1666,651,Tree
Orthophoto_University_Example.tif,1732,667,1745,680,Tree
Orthophoto_University_Example.tif,1295,1562,1308,1576,Tree
Orthophoto_University_Example.tif,2859,3945,2873,3960,Tree
Orthophoto_University_Example.tif,939,1147,951,1160,Tree
Orthophoto_University_Example.tif,1128,1761,1142,1762,Tree
Orthophoto_University_Example.tif,1388,1567,1400,1580,Tree
